vehicle_id,event,event_ts
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 03:28:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 03:35:22+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 03:51:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 04:27:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 05:14:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 16:06:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 16:23:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 20:19:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 22:07:49+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-22 22:53:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 00:19:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 00:55:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 01:03:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 03:53:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 05:48:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 06:21:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 06:38:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 16:08:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 16:49:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 22:13:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-23 23:10:50+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 02:12:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 02:23:43+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 04:01:46+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 04:25:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 05:06:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 14:52:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 15:08:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 16:12:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 16:18:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 17:21:19+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 17:35:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 17:59:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 18:59:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 19:04:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 19:24:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 19:34:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 19:49:35+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 19:54:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 20:06:15+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 20:56:05+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-24 21:08:39+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 01:21:05+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 01:32:22+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 01:38:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 02:05:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 02:12:49+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 02:32:17+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 05:12:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 14:33:08+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 14:56:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 15:50:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 16:02:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 16:14:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 16:46:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 17:15:22+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 17:43:26+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 18:29:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 20:26:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 20:57:49+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 22:30:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 22:58:24+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-25 23:26:10+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-26 00:29:43+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-26 00:45:18+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-26 01:26:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-26 22:07:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 15:43:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 16:46:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 16:57:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 17:09:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 18:27:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 19:04:05+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 19:22:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 20:24:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 20:33:55+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 20:39:58+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 20:52:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 21:25:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 21:43:05+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 21:51:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 22:37:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-27 22:55:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 00:17:26+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 00:22:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 01:13:52+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 04:02:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 04:27:41+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 14:14:08+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 14:37:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 15:41:23+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 16:05:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 16:11:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 17:06:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 18:38:43+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 20:40:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-28 20:47:19+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-28 22:26:06+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 01:02:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 01:45:20+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-29 02:14:14+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-29 02:16:33+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 03:03:07+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 03:20:50+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 03:33:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 03:47:02+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 06:05:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 06:15:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 06:40:12+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 16:26:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 16:48:00+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 17:26:45+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 17:35:38+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 17:41:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 17:55:28+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 18:08:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 18:42:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 19:37:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 19:44:13+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 20:11:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 20:21:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 20:27:59+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 20:50:47+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 21:38:17+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 22:13:27+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-29 23:00:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 01:00:32+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 01:05:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 01:36:25+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 02:31:16+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 03:03:09+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 03:13:11+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 03:19:19+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 04:39:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 04:52:42+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 05:38:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 06:00:37+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 06:19:03+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 06:51:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 16:33:28+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 16:54:44+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 17:07:57+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 17:21:40+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 17:36:53+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 17:53:26+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 19:12:30+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 19:26:48+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 19:46:55+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 20:05:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 20:29:36+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 20:48:04+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 21:30:24+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 21:56:34+00:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Completed,2022-01-30 23:21:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-01 19:29:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-03 01:13:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-03 12:08:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-04 13:25:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-04 14:29:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-04 14:40:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-05 14:21:36+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-05 14:59:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-05 15:37:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-05 18:45:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-06 22:30:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-06 22:49:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-06 23:23:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-07 23:04:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-07 23:19:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-07 23:30:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-08 01:22:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-08 01:38:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-08 22:10:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-12 01:09:36+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-13 18:50:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-14 18:25:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-15 17:22:25+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-15 18:27:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-15 20:16:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-15 20:30:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-16 17:15:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-17 20:31:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-17 21:19:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-17 21:22:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-17 21:28:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-17 21:30:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-17 22:13:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-18 16:07:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-19 21:53:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-19 23:45:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-20 00:24:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-20 00:37:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-20 13:52:29+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-09-20 14:47:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-20 14:49:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-22 02:17:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-22 17:19:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-22 18:01:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 00:34:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 14:39:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 17:24:29+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 18:01:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 18:19:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 19:09:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-23 21:28:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-25 15:18:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-27 16:39:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-27 18:27:13+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-28 14:05:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-28 17:11:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-28 17:49:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-29 19:59:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-09-30 00:04:18+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-30 02:10:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-09-30 17:52:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-01 17:46:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-01 18:56:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-01 19:15:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 04:22:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 16:01:32+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 16:10:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 17:14:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 18:34:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 20:25:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-02 21:21:02+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-03 23:14:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-04 01:34:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-04 15:42:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-04 16:49:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-04 17:42:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-04 17:45:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-06 17:37:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-06 18:19:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-06 18:55:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-06 20:20:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-07 00:29:36+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-07 01:14:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-08 16:54:02+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-10-08 16:57:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-09 16:40:18+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-09 17:04:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-09 17:25:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-09 17:38:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-09 22:55:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-11 15:32:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-12 15:05:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-12 19:42:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-10-12 19:43:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-12 21:50:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-12 22:07:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-13 19:24:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-13 22:10:29+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-13 23:04:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-14 00:21:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-14 20:24:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 14:32:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 14:40:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 14:57:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 16:21:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 18:30:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-15 19:44:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-16 22:39:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-17 16:17:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-17 19:04:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-17 19:52:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-17 22:55:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-18 16:59:22+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-10-18 17:04:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-18 17:26:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-18 17:51:02+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-20 17:45:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-21 13:19:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-21 16:57:22+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-21 19:31:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-21 19:42:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-22 17:49:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-23 12:35:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-23 12:55:05+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-23 13:35:46+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-23 18:54:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-25 16:52:05+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-26 17:26:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-27 20:35:16+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-28 14:50:32+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-10-28 14:52:22+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-28 17:41:36+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-28 19:12:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-29 19:11:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-10-29 20:32:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Abort,2021-10-29 20:33:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-29 23:29:02+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-31 14:01:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-31 22:04:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-10-31 23:33:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-01 00:00:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-01 19:14:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-01 19:57:25+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-01 20:47:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-04 23:08:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Completed,2021-11-05 02:39:12+00:00
